"title","level","service","category","description","id"
"MSSQL XPCmdshell Option Change","high","application","","Detects when the MSSQL ""xp_cmdshell"" stored procedure setting is changed.
","11635209-eef1-b93a-98bf-33b80e5065a1"
"Restricted Software Access By SRP","high","application","","Detects restricted access to applications by the Software Restriction Policies (SRP) policy","2ebb1619-89c0-1a11-2b58-53ef8c2cb863"
"Ntdsutil Abuse","medium","application","","Detects potential abuse of ntdsutil to dump ntds.dit database","b8d0d560-906d-670f-cd10-32ed9179f21a"
"Dump Ntds.dit To Suspicious Location","medium","application","","Detects potential abuse of ntdsutil to dump ntds.dit database to a suspicious location","a050e701-373d-fc52-c345-8fbf933e1b82"
"Relevant Anti-Virus Signature Keywords In Application Log","high","application","","Detects potentially highly relevant antivirus events in the application log based on known virus signature names and malware keywords.
","b0f698cd-af36-2a37-ce9f-2ab614a8b808"
"Remote Access Tool - ScreenConnect File Transfer","low","application","","Detects file being transferred via ScreenConnect RMM","98bb59e9-ce78-f18f-8355-8a6750afb314"
"Remote Access Tool - ScreenConnect Command Execution","low","application","","Detects command execution via ScreenConnect RMM","8df2af03-bf29-1ee2-5e6e-476326c561d7"
"Audit CVE Event","critical","application","","Detects events generated by user-mode applications when they call the CveEventWrite API when a known vulnerability is trying to be exploited.
MS started using this log in Jan. 2020 with CVE-2020-0601 (a Windows CryptoAPI vulnerability.
Unfortunately, that is about the only instance of CVEs being written to this log.
","f1c99d55-8f38-1ae5-19b6-71d4124f4c46"
"Backup Catalog Deleted","medium","application","","Detects backup catalog deletions","9abb29b7-6fca-9563-2f87-11926d64e17d"
"Microsoft Malware Protection Engine Crash - WER","high","application","","This rule detects a suspicious crash of the Microsoft Malware Protection Engine","ea429061-e3b4-fabd-8bd6-cb98772aeeba"
"Suspicious Usage of CVE_2021_34484 or CVE 2022_21919","low","application","","During exploitation of this vulnerability, two logs (Provider_Name:Microsoft-Windows-User Profiles Service) with EventID 1511 and 1515 (maybe lot of false positives with this event) are created. Moreover, it appears the directory \Users\TEMP is created may be created during the exploitation. Viewed on 2008 Server","17e91768-3a0f-6d5f-bc0d-7f2d22391909"
"LPE InstallerFileTakeOver PoC CVE-2021-41379","high","application","","Detects PoC tool used to exploit LPE vulnerability CVE-2021-41379","8e38887f-8e20-477d-26c1-0862951ae91b"
"MSSQL Extended Stored Procedure Backdoor Maggie","high","application","","This rule detects the execution of the extended storage procedure backdoor named Maggie in the context of Microsoft SQL server","e177969a-73cc-a32c-b948-cb580287057a"
"CVE-2024-49113 Exploitation Attempt - LDAP Nightmare","high","application","","Detects exploitation attempt of CVE-2024-49113 known as LDAP Nightmare, based on ""Application Error"" log where the faulting application is ""lsass.exe"" and the faulting module is ""WLDAP32.dll"".
","1117f6c7-1c68-9c6e-c3e8-191e9d687387"
"CVE-2023-40477 Potential Exploitation - WinRAR Application Crash","medium","application","","Detects a crash of ""WinRAR.exe"" where the version is lower than 6.23. This could indicate potential exploitation of CVE-2023-40477","f33feae7-db95-01a2-c35f-a6361e690ebb"
"MSMQ Corrupted Packet Encountered","high","application","","Detects corrupted packets sent to the MSMQ service. Could potentially be a sign of CVE-2023-21554 exploitation","0bcc2c11-231f-f491-7985-3571fee7f2c5"
"CVE-2020-0688 Exploitation via Eventlog","high","application","","Detects the exploitation of Microsoft Exchange vulnerability as described in CVE-2020-0688","b1a2ae27-889c-aa26-1bd3-21f277008048"
"File Was Not Allowed To Run","medium","applocker","","Detect run not allowed files. Applocker is a very useful tool, especially on servers where unprivileged users have access. For example terminal servers. You need configure applocker and log collect to receive these events.","da0e47f5-493f-9da4-b041-8eb762761118"
"Bits Job Created","informational","bits-client","","Adversaries may abuse BITS jobs to persistently execute or clean up after malicious payloads.","18e6fa4a-353d-42b6-975c-bb05dbf4a004"
"New BITS Job Created Via Bitsadmin","low","bits-client","","Detects the creation of a new bits job by Bitsadmin","f72c1543-44f6-f836-c0da-9bab33600dac"
"BITS Transfer Job Download From Direct IP","high","bits-client","","Detects a BITS transfer job downloading file(s) from a direct IP address.","5e8a986a-7579-0482-f86e-ad63f6341cd1"
"BITS Transfer Job Downloading File Potential Suspicious Extension","medium","bits-client","","Detects new BITS transfer job saving local files with potential suspicious extensions","b37c7d8f-22b8-a92d-1d1c-593de0fa759e"
"BITS Transfer Job With Uncommon Or Suspicious Remote TLD","medium","bits-client","","Detects a suspicious download using the BITS client from a FQDN that is unusual. Adversaries may abuse BITS jobs to persistently execute or clean up after malicious payloads.","8a389ad3-d0c7-ef8c-1fb3-5bb7e31bcf7f"
"New BITS Job Created Via PowerShell","low","bits-client","","Detects the creation of a new bits job by PowerShell","23d76ee6-e5fc-fb90-961a-4b412b97cc94"
"BITS Transfer Job Download From File Sharing Domains","high","bits-client","","Detects BITS transfer job downloading files from a file sharing domain.","4f9e9e60-c580-dd4e-4f06-42a016217d0e"
"BITS Transfer Job Download To Potential Suspicious Folder","high","bits-client","","Detects new BITS transfer job where the LocalName/Saved file is stored in a potentially suspicious location","26844668-ef48-7a97-5687-9533e59288b7"
"CodeIntegrity - Blocked Driver Load With Revoked Certificate","high","codeintegrity-operational","","Detects blocked load attempts of revoked drivers","3838c754-9c4c-f500-6c7d-4c73b29717a9"
"CodeIntegrity - Unmet Signing Level Requirements By File Under Validation","low","codeintegrity-operational","","Detects attempted file load events that did not meet the signing level requirements. It often means the file's signature is revoked or a signature with the Lifetime Signing EKU has expired.
This event is best correlated with EID 3089 to determine the error of the validation.
","f45ca591-7575-818e-9a07-7493461a33c3"
"CodeIntegrity - Unmet WHQL Requirements For Loaded Kernel Module","high","codeintegrity-operational","","Detects loaded kernel modules that did not meet the WHQL signing requirements.","b1f60092-6ced-8775-b5dd-ac15a042e292"
"CodeIntegrity - Revoked Kernel Driver Loaded","high","codeintegrity-operational","","Detects the load of a revoked kernel driver","4764bb53-3383-ae11-5351-b67f0001d2a5"
"CodeIntegrity - Unsigned Image Loaded","high","codeintegrity-operational","","Detects loaded unsigned image on the system","d6ea0e4a-9918-a082-1c5d-bd5d2a4f0b76"
"CodeIntegrity - Unsigned Kernel Module Loaded","high","codeintegrity-operational","","Detects the presence of a loaded unsigned kernel module on the system.","23f17a2b-73ca-e465-e823-bb1d47543f6d"
"CodeIntegrity - Blocked Image Load With Revoked Certificate","high","codeintegrity-operational","","Detects blocked image load events with revoked certificates by code integrity.","6f9f7b5c-f44b-fe0a-bcb2-ff4a09bd4ccf"
"CodeIntegrity - Revoked Image Loaded","high","codeintegrity-operational","","Detects image load events with revoked certificates by code integrity.","4d4c3fb7-504c-7089-2bb3-26781191b7eb"
"CodeIntegrity - Disallowed File For Protected Processes Has Been Blocked","high","codeintegrity-operational","","Detects block events for files that are disallowed by code integrity for protected processes","c2644e00-b2a8-1e98-7dfc-bbef3a929767"
"CodeIntegrity - Blocked Image/Driver Load For Policy Violation","high","codeintegrity-operational","","Detects blocked load events that did not meet the authenticode signing level requirements or violated the code integrity policy.","a4736e84-f507-2e6b-bc7a-573328447cbf"
"Loading Diagcab Package From Remote Path","high","diagnosis-scripted","","Detects loading of diagcab packages from a remote path, as seen in DogWalk vulnerability","b0e8486c-73f6-e1ba-9684-acba841c2719"
"USB Plugged In","informational","driver-framework","","","b39b18a5-cece-4e7d-a438-827d0b0e8a82"
"USB Device Plugged","low","driver-framework","","Detects plugged/unplugged USB devices","12717514-9380-dabc-12b9-113f524ec3ac"
"The Windows Defender Firewall Service Failed To Load Group Policy","low","firewall-as","","Detects activity when The Windows Defender Firewall service failed to load Group Policy","33a69619-460b-90f5-19b1-2f34036caf0a"
"Windows Firewall Settings Have Been Changed","low","firewall-as","","Detects activity when the settings of the Windows firewall have been changed","a0062bfc-2eba-05df-e231-f4a44b1317ab"
"All Rules Have Been Deleted From The Windows Firewall Configuration","high","firewall-as","","Detects when a all the rules have been deleted from the Windows Defender Firewall configuration","3623c339-f1c5-67f2-a5a2-ddb078d75f69"
"A Rule Has Been Deleted From The Windows Firewall Exception List","medium","firewall-as","","Detects when a single rules or all of the rules have been deleted from the Windows Defender Firewall","55827aab-4062-032f-35e7-2406dc57c35e"
"New Firewall Rule Added In Windows Firewall Exception List For Potential Suspicious Application","high","firewall-as","","Detects the addition of a new rule to the Windows Firewall exception list for an application located in a potentially suspicious location.","bf17c34a-7b9d-65a8-a143-afa9c13e1fe4"
"Uncommon New Firewall Rule Added In Windows Firewall Exception List","medium","firewall-as","","Detects when a rule has been added to the Windows Firewall exception list","a1dbd390-a4c5-755a-1b1f-a76aabbecbbc"
"Windows Defender Firewall Has Been Reset To Its Default Configuration","low","firewall-as","","Detects activity when Windows Defender Firewall has been reset to its default configuration","e2592615-38d5-5099-c59f-83ab34a11d9a"
"New Firewall Rule Added In Windows Firewall Exception List Via WmiPrvSE.EXE","medium","firewall-as","","Detects the addition of a new ""Allow"" firewall rule by the WMI process (WmiPrvSE.EXE).
This can occur if an attacker leverages PowerShell cmdlets such as ""New-NetFirewallRule"", or directly uses WMI CIM classes such as ""MSFT_NetFirewallRule"".
","ac6e5dab-06d1-5064-a91c-0eb6246d22bd"
"Firewall Rule Modified In The Windows Firewall Exception List","low","firewall-as","","Detects when a rule has been modified in the Windows firewall exception list","5d551ac6-b825-b536-7ec6-75339fc57a25"
"Loading Diagcab Package From Remote Path","high","diagnosis-scripted","","Detects loading of diagcab packages from a remote path, as seen in DogWalk vulnerability","b0e8486c-73f6-e1ba-9684-acba841c2719"
"PwSh 2.0 Downgrade Attack","medium","powershell-classic","ps_classic_start","An attacker may have started Powershell 2.0 to evade detection.","bc082394-73e6-4d00-a9af-e7b524ef5085"
"PwSh Engine Started","informational","powershell-classic","ps_classic_start","Engine state is changed from None to Available.","ac2ae63b-83e6-4d06-aeaf-07409bda92c9"
"Potential Malicious AppX Package Installation Attempts","medium","appxdeployment-server","","Detects potential installation or installation attempts of known malicious appx packages","8f46b318-b8a3-d268-911f-318d0b43c0f9"
"bXOR Operator Usage In PowerShell Command Line - PowerShell Classic","low","","ps_classic_start","Detects powershell execution with that make use of to the bxor (Bitwise XOR).
Attackers might use as an alternative obfuscation method to Base64 encoded commands.
Investigate the CommandLine and process tree to determine if the activity is malicious.
","8427e501-af53-a1ba-41a5-0b2d83e199fb"
"Uncommon PowerShell Hosts","medium","","ps_classic_start","Detects alternate PowerShell hosts potentially bypassing detections looking for powershell.exe","315f165d-92fd-170d-d80b-0f16f9cf5384"
"SyncAppvPublishingServer Execution to Bypass Powershell Restriction","medium","powershell","","Detects SyncAppvPublishingServer process execution which usually utilized by adversaries to bypass PowerShell execution restrictions.","349e3bb4-b72b-193d-810e-7d9c145b863e"
"Suspicious PowerShell Invocations - Specific","high","powershell","","Detects suspicious PowerShell invocation command parameters","3db961f4-6217-4957-b717-e5955c82d6e5"
"Suspicious PowerShell Download","medium","powershell","","Detects suspicious PowerShell download command","12f93a4e-cd0e-18d7-6969-b345ecc8d40a"
"Suspicious PowerShell Invocations - Generic","high","powershell","","Detects suspicious PowerShell invocation command parameters","391b98f2-3f42-0d06-a295-18a2aa29d39a"
"Nslookup PowerShell Download Cradle","medium","","ps_classic_start","Detects a powershell download cradle using nslookup. This cradle uses nslookup to extract payloads from DNS records.","11151659-80c2-7657-d058-2a07c5662662"
"Suspicious Non PowerShell WSMAN COM Provider","medium","powershell-classic","","Detects suspicious use of the WSMAN provider without PowerShell.exe as the host application.","aedc0f64-b9e7-36d1-fd92-838fdf33eac3"
"Delete Volume Shadow Copies Via WMI With PowerShell","high","","ps_classic_start","Shadow Copies deletion using operating systems utilities via PowerShell","970cb6bc-a1b8-c7da-f658-ea96f2045162"
"Use Get-NetTCPConnection","low","","ps_classic_start","Adversaries may attempt to get a listing of network connections to or from the compromised system they are currently accessing or from remote systems by querying for information over the network.","19bee8fa-b4db-79ab-2c60-ea8ae4875dcc"
"PowerShell Downgrade Attack - PowerShell","medium","","ps_classic_start","Detects PowerShell downgrade attack by comparing the host versions with the actually used engine version 2.0","05ab81d4-8539-cffc-89f9-e470468bb28c"
"Renamed Powershell Under Powershell Channel","low","","ps_classic_start","Detects a renamed Powershell execution, which is a common technique used to circumvent security controls and bypass detection logic that's dependent on process names and process paths.
","b1868902-0d34-3392-8d98-99c0919a01d4"
"Zip A Folder With PowerShell For Staging In Temp - PowerShell","medium","powershell-classic","","Detects PowerShell scripts that make use of the ""Compress-Archive"" Cmdlet in order to compress folders and files where the output is stored in a potentially suspicious location that is used often by malware for exfiltration.
An adversary might compress data (e.g., sensitive documents) that is collected prior to exfiltration in order to make it portable and minimize the amount of data sent over the network.
","ee9681d0-6ba5-5eaf-9c8b-fe39afe542b9"
"PowerShell Called from an Executable Version Mismatch","high","","ps_classic_start","Detects PowerShell called from an executable by the version mismatch method","b8c409c0-bd7a-5c05-0bae-56f88fe7b78d"
"Netcat The Powershell Version","medium","","ps_classic_start","Adversaries may use a non-application layer protocol for communication between host and C2 server or among infected hosts within a network","cc575689-20fe-0dda-ed3b-93e52d0d8ef1"
"Potential RemoteFXvGPUDisablement.EXE Abuse","high","powershell-classic","","Detects PowerShell module creation where the module Contents are set to ""function Get-VMRemoteFXPhysicalVideoAdapter"". This could be a sign of potential abuse of  the ""RemoteFXvGPUDisablement.exe"" binary which is known to be vulnerable to module load-order hijacking.","29a3935d-0428-4f39-d39e-ec43c598b272"
"Suspicious PowerShell Download","medium","","ps_classic_start","Detects suspicious PowerShell download command","d938bbb0-a745-c4fc-ce0d-eb5a006e6757"
"Remote PowerShell Session (PS Classic)","low","","ps_classic_start","Detects remote PowerShell sessions","d79eda57-503a-274d-fab8-0d26ff047015"
"PwSh Pipeline Exec","informational","powershell","ps_module","Powershell Module Loggong. Displays powershell execution","d3fb8f7b-88b0-4ff4-bf9b-ca286ce19031"
"Local Firewall Rules Enumeration Via NetFirewallRule Cmdlet","low","","ps_module","Detects execution of ""Get-NetFirewallRule"" or ""Show-NetFirewallRule"" to enumerate the local firewall rules on a host.","81b7f962-1b39-9a15-eca7-f718f8e45e85"
"SyncAppvPublishingServer Execution to Bypass Powershell Restriction","medium","powershell","","Detects SyncAppvPublishingServer process execution which usually utilized by adversaries to bypass PowerShell execution restrictions.","349e3bb4-b72b-193d-810e-7d9c145b863e"
"Netcat The Powershell Version - PowerShell Module","medium","","ps_module","Adversaries may use a non-application layer protocol for communication between host and C2 server or among infected hosts within a network","65efb931-2d64-dea1-b559-544498a9b6f8"
"Suspicious PowerShell Invocations - Specific","high","powershell","","Detects suspicious PowerShell invocation command parameters","3db961f4-6217-4957-b717-e5955c82d6e5"
"Suspicious PowerShell Download","medium","powershell","","Detects suspicious PowerShell download command","12f93a4e-cd0e-18d7-6969-b345ecc8d40a"
"Suspicious PowerShell Invocations - Generic","high","powershell","","Detects suspicious PowerShell invocation command parameters","391b98f2-3f42-0d06-a295-18a2aa29d39a"
"Suspicious Non PowerShell WSMAN COM Provider","medium","powershell-classic","","Detects suspicious use of the WSMAN provider without PowerShell.exe as the host application.","aedc0f64-b9e7-36d1-fd92-838fdf33eac3"
"Zip A Folder With PowerShell For Staging In Temp - PowerShell","medium","powershell-classic","","Detects PowerShell scripts that make use of the ""Compress-Archive"" Cmdlet in order to compress folders and files where the output is stored in a potentially suspicious location that is used often by malware for exfiltration.
An adversary might compress data (e.g., sensitive documents) that is collected prior to exfiltration in order to make it portable and minimize the amount of data sent over the network.
","ee9681d0-6ba5-5eaf-9c8b-fe39afe542b9"
"Potential RemoteFXvGPUDisablement.EXE Abuse","high","powershell-classic","","Detects PowerShell module creation where the module Contents are set to ""function Get-VMRemoteFXPhysicalVideoAdapter"". This could be a sign of potential abuse of  the ""RemoteFXvGPUDisablement.exe"" binary which is known to be vulnerable to module load-order hijacking.","29a3935d-0428-4f39-d39e-ec43c598b272"
"Potential RemoteFXvGPUDisablement.EXE Abuse - PowerShell Module","high","","ps_module","Detects PowerShell module creation where the module Contents are set to ""function Get-VMRemoteFXPhysicalVideoAdapter"". This could be a sign of potential abuse of the ""RemoteFXvGPUDisablement.exe"" binary which is known to be vulnerable to module load-order hijacking.","c2325f35-edc7-9b45-d0bc-548ab4074e0a"
"Invoke-Obfuscation Obfuscated IEX Invocation - PowerShell Module","high","","ps_module","Detects all variations of obfuscated powershell IEX invocation code generated by Invoke-Obfuscation framework from the code block cited in the reference section below","b21405ff-2071-082b-067f-fa116d28a858"
"PowerShell Decompress Commands","informational","","ps_module","A General detection for specific decompress commands in PowerShell logs. This could be an adversary decompressing files.","e4ba78e1-d659-9152-8504-cae6d6c7372e"
"Invoke-Obfuscation STDIN+ Launcher - PowerShell Module","high","","ps_module","Detects Obfuscated use of stdin to execute PowerShell","c539a450-9d59-8ac3-1709-f3b5f2e5a989"
"Suspicious PowerShell Download - PoshModule","medium","","ps_module","Detects suspicious PowerShell download command","3a7c8368-70ba-0539-d7a9-662a59306969"
"Malicious PowerShell Scripts - PoshModule","high","","ps_module","Detects the execution of known offensive powershell scripts used for exploitation or reconnaissance","a26b0227-f81e-097b-19ba-ffbb04417ccc"
"HackTool - Evil-WinRm Execution - PowerShell Module","high","","ps_module","Detects the execution of Evil-WinRM via PowerShell Module logs by leveraging the hardcoded strings inside the utility.
","a0ecd6f3-309d-3ad0-2231-421f98a89f32"
"Invoke-Obfuscation Via Use Rundll32 - PowerShell Module","high","","ps_module","Detects Obfuscated Powershell via use Rundll32 in Scripts","acb9f9fe-df3e-be2a-239f-51b194099630"
"Remote PowerShell Session (PS Module)","high","","ps_module","Detects remote PowerShell sessions","d8bf9898-a71e-347a-25d6-1fde2e2925e6"
"Invoke-Obfuscation Via Use MSHTA - PowerShell Module","high","","ps_module","Detects Obfuscated Powershell via use MSHTA in Scripts","6ead282b-ed6b-7f68-1ed2-b8f5fb092b4e"
"Clear PowerShell History - PowerShell Module","medium","","ps_module","Detects keywords that could indicate clearing PowerShell history","5dea4020-38c8-b6d5-ebdb-2a7cfa20044e"
"Invoke-Obfuscation Via Use Clip - PowerShell Module","high","","ps_module","Detects Obfuscated Powershell via use Clip.exe in Scripts","d1ec8808-93c9-9dcb-b4b8-b20791287ee2"
"Alternate PowerShell Hosts - PowerShell Module","medium","","ps_module","Detects alternate PowerShell hosts potentially bypassing detections looking for powershell.exe","b7826f95-a54d-d6e4-d4e0-38998c4eb8d7"
"Invoke-Obfuscation COMPRESS OBFUSCATION - PowerShell Module","medium","","ps_module","Detects Obfuscated Powershell via COMPRESS OBFUSCATION","93fea8ea-89ab-d08a-3904-a6949999010c"
"SyncAppvPublishingServer Bypass Powershell Restriction - PS Module","medium","","ps_module","Detects SyncAppvPublishingServer process execution which usually utilized by adversaries to bypass PowerShell execution restrictions.","9863342f-1e0e-72c5-8faa-674337cd6d2b"
"Invoke-Obfuscation Via Stdin - PowerShell Module","high","","ps_module","Detects Obfuscated Powershell via Stdin in Scripts","58925ff0-2936-8ebd-4c28-8fdbb8ac19a8"
"Bad Opsec Powershell Code Artifacts","critical","","ps_module","focuses on trivial artifacts observed in variants of prevalent offensive ps1 payloads, including
Cobalt Strike Beacon, PoshC2, Powerview, Letmein, Empire, Powersploit, and other attack payloads
that often undergo minimal changes by attackers due to bad opsec.
","118c017d-54bd-d0a7-e24e-74482fd67b54"
"Invoke-Obfuscation VAR++ LAUNCHER OBFUSCATION - PowerShell Module","high","","ps_module","Detects Obfuscated Powershell via VAR++ LAUNCHER","b2064db0-e465-72c2-edcc-57cfd9676207"
"Suspicious PowerShell Invocations - Specific - PowerShell Module","high","","ps_module","Detects suspicious PowerShell invocation command parameters","da4a803e-e609-d187-675c-d7e7f0083763"
"Suspicious Get Local Groups Information","low","","ps_module","Adversaries may attempt to find local system groups and permission settings.
The knowledge of local system permission groups can help adversaries determine which groups exist and which users belong to a particular group.
Adversaries may use this information to determine which users have elevated permissions, such as the users found within the local administrators group.
","300dbe85-b7a0-be0b-aa57-321c1ee97848"
"Zip A Folder With PowerShell For Staging In Temp  - PowerShell Module","medium","","ps_module","Detects PowerShell scripts that make use of the ""Compress-Archive"" Cmdlet in order to compress folders and files where the output is stored in a potentially suspicious location that is used often by malware for exfiltration.
An adversary might compress data (e.g., sensitive documents) that is collected prior to exfiltration in order to make it portable and minimize the amount of data sent over the network.
","a707acca-c4f5-6929-a1fc-0908ab087be0"
"Suspicious Get Information for SMB Share - PowerShell Module","low","","ps_module","Adversaries may look for folders and drives shared on remote systems as a means of identifying sources of information to gather as a precursor for Collection and
to identify potential systems of interest for Lateral Movement.
Networks often contain shared network drives and folders that enable users to access file directories on various systems across a network.
","a1d89efd-6d69-416b-3004-ec9c460a863d"
"Malicious PowerShell Commandlets - PoshModule","high","","ps_module","Detects Commandlet names from well-known PowerShell exploitation frameworks","36554b35-d185-3e51-6b7f-9b61726b8d3a"
"Suspicious Computer Machine Password by PowerShell","medium","","ps_module","The Reset-ComputerMachinePassword cmdlet changes the computer account password that the computers use to authenticate to the domain controllers in the domain.
You can use it to reset the password of the local computer.
","31981511-e5c7-fa6d-65dd-422e26ba8f0d"
"Use Get-NetTCPConnection - PowerShell Module","low","","ps_module","Adversaries may attempt to get a listing of network connections to or from the compromised system they are currently accessing or from remote systems by querying for information over the network.","8485a923-ab47-503c-8823-f930f71f83a1"
"Invoke-Obfuscation RUNDLL LAUNCHER - PowerShell Module","medium","","ps_module","Detects Obfuscated Powershell via RUNDLL LAUNCHER","567da8d6-9387-9852-16ed-a336bfaad91e"
"Invoke-Obfuscation CLIP+ Launcher - PowerShell Module","high","","ps_module","Detects Obfuscated use of Clip.exe to execute PowerShell","7a595cb6-87c9-7d42-5bf9-f404e939d500"
"Suspicious Get-ADDBAccount Usage","high","","ps_module","Detects suspicious invocation of the Get-ADDBAccount script that reads from a ntds.dit file and may be used to get access to credentials without using any credential dumpers","85b06a92-2ad6-ef34-57c3-fac694f74095"
"AD Groups Or Users Enumeration Using PowerShell - PoshModule","low","","ps_module","Adversaries may attempt to find domain-level groups and permission settings.
The knowledge of domain-level permission groups can help adversaries determine which groups exist and which users belong to a particular group.
Adversaries may use this information to determine which users have elevated permissions, such as domain administrators.
","f3c1031c-796c-6c50-7af9-c490e09550f6"
"Invoke-Obfuscation VAR+ Launcher - PowerShell Module","high","","ps_module","Detects Obfuscated use of Environment Variables to execute PowerShell","61ec8448-ba5d-0b4f-8089-eb047d43a2ec"
"PowerShell Get Clipboard","medium","","ps_module","A General detection for the Get-Clipboard commands in PowerShell logs. This could be an adversary capturing clipboard contents.","8ed7f4b3-91aa-4c85-95e8-a361f9004b2e"
"Potential Active Directory Enumeration Using AD Module - PsModule","medium","","ps_module","Detects usage of the ""Import-Module"" cmdlet to load the ""Microsoft.ActiveDirectory.Management.dl"" DLL. Which is often used by attackers to perform AD enumeration.","043fe2ff-2844-9176-3d40-aa3bf3e794a6"
"Suspicious PowerShell Invocations - Generic - PowerShell Module","high","","ps_module","Detects suspicious PowerShell invocation command parameters","e27c3517-69ca-c8c3-fc57-c4baba10867f"
"Potentially Malicious PwSh","medium","powershell","ps_script","On Powershell v5+, Windows will automatically log suspicious powershell execution and mark the Level as Warning.","73be1519-4648-4ed7-b305-605504afc242"
"PwSh Scriptblock","informational","powershell","ps_script","Powershell Scriptblock Logging. Windows 10+ will flag suspicious PwSh as level 3 (warning) so 
I am filtering out these events as they are being created with the ""Potentially Malicious PwSh"" rule.
","0f3b1343-65a5-4879-b512-9d61b0e4e3ba"
"WinAPI Library Calls Via PowerShell Scripts","medium","","ps_script","Detects calls to WinAPI libraries from PowerShell scripts. Attackers can often leverage these APIs to avoid detection based on typical PowerShell function calls. Use this rule as a basis to hunt for interesting scripts.","66cccc69-033d-56e2-a1e1-f190cc0a9ca0"
"Potential Registry Reconnaissance Via PowerShell Script","medium","","ps_script","Detects PowerShell scripts with potential registry reconnaissance capabilities. Adversaries may interact with the Windows registry to gather information about the system credentials, configuration, and installed software.","822b05a7-afa1-99c7-fc49-578330c9bf81"
"New Windows Firewall Rule Added Via New-NetFirewallRule Cmdlet - ScriptBlock","low","","ps_script","Detects when a powershell script contains calls to the ""New-NetFirewallRule"" cmdlet in order to add a new firewall rule with an ""Allow"" action.
","40fd8a4e-3820-0edf-530e-53785ee863e9"
"Use Of Remove-Item to Delete File - ScriptBlock","low","","ps_script","PowerShell Remove-Item  with -Path to delete a file or a folder with ""-Recurse""","6e77c76e-375f-3378-fb5b-0d55e078f8ad"
"SMB over QUIC Via PowerShell Script","medium","","ps_script","Detects the mounting of Windows SMB shares over QUIC, which can be an unexpected event in some enterprise environments","b3c17af7-4207-0100-fe3c-3730a1c40c82"
"Compress-Archive Cmdlet Execution","low","","ps_script","Detects PowerShell scripts that make use of the ""Compress-Archive"" cmdlet in order to compress folders and files.
An adversary might compress data (e.g., sensitive documents) that is collected prior to exfiltration in order to make it portable and minimize the amount of data sent over the network.
","c0483a49-1049-db52-97c5-ed73a6063b93"
"Potential Data Exfiltration Over SMTP Via Send-MailMessage Cmdlet","medium","","ps_script","Detects the execution of a PowerShell script with a call to the ""Send-MailMessage"" cmdlet along with the ""-Attachments"" flag. This could be a potential sign of data exfiltration via Email.
Adversaries may steal data by exfiltrating it over an un-encrypted network protocol other than that of the existing command and control channel. The data may also be sent to an alternate network location from the main command and control server.
","87face0d-1383-7cc4-2da9-2a5da8b81325"
